arrival_rate,idle_timer,average_delay
2.227638190954774,2,1.3192158366988291
2.242211055276382,2,1.343492812483652
2.25678391959799,2,1.3687617956634957
2.271356783919598,2,1.3950809858136366
2.285929648241206,2,1.4225133743300282
2.3005025125628142,2,1.4511272423806356
2.315075376884422,2,1.4809967224580893
2.3296482412060304,2,1.51220243321131
2.3442211055276383,2,1.5448321989542078
2.358793969849246,2,1.5789818673220102
2.3733668341708545,2,1.6147562410518828
2.3879396984924623,2,1.6522701429077284
2.40251256281407,2,1.691649636480275
2.4170854271356785,2,1.7330334301397523
2.4316582914572864,2,1.77657449701387
2.4462311557788947,2,1.8224419507843832
2.4608040201005026,2,1.87082322569947
2.4753768844221105,2,1.9219266199541696
2.4899497487437188,2,1.9759842751115915
2.5045226130653266,2,2.033255681337126
2.519095477386935,2,2.0940318199808945
2.533668341708543,2,2.158640082927427
2.5482412060301507,2,2.227450144110769
2.562814070351759,2,2.3008810053660134
2.577386934673367,2,2.3794095000768665
2.5919597989949748,2,2.463580619067347
2.606532663316583,2,2.554020131170322
2.621105527638191,2,2.6514501162695345
2.6356783919597992,2,2.7567082263067895
2.650251256281407,2,2.870771761576395
2.664824120603015,2,2.9947880278281747
2.6793969849246233,2,3.130112972617044
2.693969849246231,2,3.278360860646976
2.7085427135678395,2,3.4414688517564094
2.7231155778894474,2,3.6217819719907016
2.7376884422110552,2,3.8221664084056446
2.7522613065326635,2,4.0461627903135176
2.7668341708542714,2,4.29819695103914
2.7814070351758793,2,4.5838749944227795
2.7959798994974876,2,4.910404818441836
2.8105527638190955,2,5.287212188244791
2.825125628140704,2,5.726864845753221
2.8396984924623117,2,6.246500679100608
2.8542713567839195,2,6.870112793792517
2.868844221105528,2,7.632357964702568
2.8834170854271357,2,8.585221427133682
2.897989949748744,2,9.81039434600815
2.912562814070352,2,11.444028754333301
2.9271356783919598,2,13.731198417927299
2.941708542713568,2,17.162050997355134
2.956281407035176,2,22.88026453389455
